gene_id,tot_exon_len,HOG,scaf_name,scaf_len,M_F_mode,chr_soft,chr_hard,Tpa_SF_HD_Md_Re1,Tpa_SF_HD_Md_Re2,Tpa_SF_HD_Md_Re3,Tpa_SF_LG_Md_Re1,Tpa_SF_LG_Md_Re2,Tpa_SF_LG_Md_Re3,Tpa_SF_RT_Md_Re1,Tpa_SF_RT_Md_Re2,Tpa_SF_RT_Md_Re3,Tpa_SF_WB_Md_Re1,Tpa_SF_WB_Md_Re2,Tpa_SF_WB_Md_Re3,Tpa_SM_HD_Md_Re1,Tpa_SM_HD_Md_Re2,Tpa_SM_HD_Md_Re3,Tpa_SM_LG_Md_Re1,Tpa_SM_LG_Md_Re2,Tpa_SM_LG_Md_Re3,Tpa_SM_RT_Md_Re1,Tpa_SM_RT_Md_Re2,Tpa_SM_RT_Md_Re3,Tpa_SM_WB_Md_Re1,Tpa_SM_WB_Md_Re2,Tpa_SM_WB_Md_Re3,lg_pos,gene_rel_midpoint,multi_lg,all_lg
TPA_06128,1000,NA,5_Tpa_b3v08_scaf044097,4078,0.0125019438053482,A,A,52,86,84,5,10,4,0,0,0,10,15,25,67,56,57,1,2,0,8,9,2,16,34,17,NA,NA,NA,NA
TPA_06129,1149,HOG_19011,5_Tpa_b3v08_scaf030296,5175,0.110006112259279,A,A,6,12,6,13,9,12,59,42,91,19,24,42,6,13,11,5,10,4,64,89,120,59,53,31,NA,NA,NA,NA
TPA_06130,1086,NA,5_Tpa_b3v08_scaf018444,8075,0.146849522619218,A,A,0,0,0,0,0,0,0,1,0,4,14,26,0,0,0,0,0,0,0,0,1,2,32,1,NA,NA,NA,NA
TPA_06131,2342,HOG_15772,5_Tpa_b3v08_scaf013711,11092,0.13688588059679,A,A,82,147,93,56,59,45,212,154,131,99,75,245,76,182,136,25,61,56,710,784,576,126,375,229,NA,NA,NA,NA
TPA_06132,690,NA,5_Tpa_b3v08_scaf007830,18990,-0.800010119585928,X,X,3,11,2,1,5,5,18,10,37,13,10,17,4,7,1,2,4,1,0,7,3,4,9,10,NA,NA,NA,NA
TPA_06133,2520,NA,5_Tpa_b3v08_scaf005216,25122,0.142159312023756,A,A,5,4,5,5,9,17,5,2,1,1,1,348,2,1,4,20,12,5,5267,5106,8358,1008,678,1476,NA,NA,NA,NA
TPA_06134,225,NA,5_Tpa_b3v08_scaf005216,25122,0.142159312023756,A,A,2,2,1,2,1,1,5,1,1,4,6,88,1,2,1,1,3,0,818,815,978,226,149,219,NA,NA,NA,NA
TPA_06135,2254,NA,5_Tpa_b3v08_scaf026870,5760,-0.28111934255619,A,A,9,25,25,24,14,17,91,34,140,162,369,294,20,27,23,13,50,19,12,29,175,141,197,112,NA,NA,NA,NA
TPA_06136,1849,NA,5_Tpa_b3v08_scaf011878,13080,0.159155572002211,A,A,118,157,160,160,218,273,296,281,308,128,160,270,202,237,281,215,216,247,670,583,649,334,263,359,NA,NA,NA,NA
TPA_06137,1044,NA,5_Tpa_b3v08_scaf011289,13751,-0.20553067425824,A,A,51,15,21,79,42,7,64,12,17,34,139,122,23,37,11,11,17,9,34,33,72,36,154,151,lg4,67739302,NO,lg4
TPA_06138,828,NA,5_Tpa_b3v08_scaf006881,20911,-0.778269154523576,X,X,672,1163,1605,2371,3719,3773,1325,1605,700,947,2855,2642,3046,1619,2647,3423,1987,3662,88,92,72,2596,1853,2867,NA,NA,NA,NA
TPA_06139,906,NA,5_Tpa_b3v08_scaf016919,8800,-0.114119538886036,A,A,4,4,0,5,7,3,25,0,2,16,15,13,2,8,2,1,0,0,5,30,44,9,21,28,NA,NA,NA,NA
TPA_06140,768,NA,5_Tpa_b3v08_scaf011234,13816,0.0658315625422229,A,A,58,93,83,169,198,120,347,306,236,187,260,322,114,145,97,94,138,116,251,175,353,283,419,430,NA,NA,NA,NA
TPA_06141,894,NA,5_Tpa_b3v08_scaf047598,3861,-0.264638560344976,A,A,20,15,21,20,5,11,44,15,49,46,67,52,17,24,20,17,22,13,16,21,35,41,46,60,NA,NA,NA,NA
TPA_06142,1518,NA,5_Tpa_b3v08_scaf002872,35336,0.185948614986406,A,A,50,75,33,135,142,57,403,398,302,128,113,185,30,119,81,57,138,89,256,357,448,145,244,211,NA,NA,NA,NA
TPA_06143,1095,NA,5_Tpa_b3v08_scaf010424,14891,0.174773974988691,A,A,6,27,28,1,10,23,6,36,57,7,19,51,10,10,3,16,5,3,720,827,886,189,76,187,NA,NA,NA,NA
TPA_06144,918,NA,5_Tpa_b3v08_scaf003841,30323,-0.815528020883137,X,X,37,33,39,21,43,33,124,103,135,50,28,56,19,52,30,35,47,32,54,80,95,47,48,64,NA,NA,NA,NA
TPA_06145,2130,HOG_16487,5_Tpa_b3v08_scaf027993,5556,0.0010602710919348,A,A,3,2,7,3,6,10,10,11,22,4,16,10,4,4,1,8,2,3,135,33,67,9,18,31,NA,NA,NA,NA
TPA_06146,354,HOG_1135,5_Tpa_b3v08_scaf012285,12598,0.0883507861595084,A,A,70,87,135,170,169,175,223,222,223,96,248,212,175,143,191,177,122,216,202,175,224,186,196,184,NA,NA,NA,NA
TPA_06147,705,HOG_1556,5_Tpa_b3v08_scaf012285,12598,0.0883507861595084,A,A,34,42,44,59,39,58,270,222,298,71,99,82,41,65,56,49,43,31,174,137,284,78,92,65,NA,NA,NA,NA
TPA_06148,768,NA,5_Tpa_b3v08_scaf003266,33174,0.210072431449,A,A,329,285,189,874,1804,515,27,53,22,95,237,504,326,1065,437,396,1283,936,388,448,173,206,467,496,lg4,100556053,NO,lg4
TPA_06149,858,HOG_21807,5_Tpa_b3v08_scaf018399,8094,0.0768645467933861,A,A,200,601,384,350,308,367,1825,1744,2340,1017,1798,1382,335,929,481,380,393,374,726,815,889,807,1279,988,NA,NA,NA,NA
TPA_06150,738,NA,5_Tpa_b3v08_scaf046949,3900,-0.0645427242814487,A,A,33,23,23,39,22,30,127,90,136,79,51,68,17,36,22,19,28,15,50,50,73,52,80,28,NA,NA,NA,NA
TPA_06151,945,NA,5_Tpa_b3v08_scaf006198,22508,-0.0446554166997226,A,A,11,2,8,6,3,8,20,13,53,41,35,54,7,9,7,5,4,6,43,44,58,18,66,40,NA,NA,NA,NA
TPA_06152,1896,HOG_16159,5_Tpa_b3v08_scaf001316,50024,0.0470000583059482,A,A,4,2,1,3,4,2,10,10,15,7,9,9,5,7,4,5,4,9,15,30,36,8,13,6,NA,NA,NA,NA
TPA_06153,732,NA,5_Tpa_b3v08_scaf015539,9599,0.0235251033519087,A,A,1,4,1,2,11,0,3,31,4,11,4,9,0,1,8,0,4,10,1,5,3,6,6,1,NA,NA,NA,NA
TPA_06154,912,NA,5_Tpa_b3v08_scaf022734,6681,0.123598173478872,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
TPA_06155,874,NA,5_Tpa_b3v08_scaf022734,6681,0.123598173478872,A,A,13,21,18,27,15,30,172,72,175,35,37,83,30,37,25,39,32,25,289,365,431,60,86,134,NA,NA,NA,NA
TPA_06156,822,NA,5_Tpa_b3v08_scaf037406,4547,0.137238906773496,A,A,17,14,9,28,21,37,78,52,64,40,29,65,19,47,27,21,32,27,674,203,341,87,62,92,NA,NA,NA,NA
TPA_06157,448,NA,5_Tpa_b3v08_scaf013191,11605,0.363488218903085,A,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,58,14,0,0,2,NA,NA,NA,NA
TPA_06158,972,HOG_23332,5_Tpa_b3v08_scaf023599,6464,-0.0903901214957148,A,A,25,11,8,17,15,12,51,15,25,73,68,91,7,29,4,5,9,11,47,93,140,41,120,89,NA,NA,NA,NA
TPA_06159,837,NA,5_Tpa_b3v08_scaf005568,24175,-0.924535156894893,X,X,94,53,267,419,399,600,50,54,28,99,536,386,721,224,490,466,218,608,13,8,16,243,333,337,NA,NA,NA,NA
TPA_06160,226,NA,5_Tpa_b3v08_scaf016880,8819,0.0742714377701726,A,A,0,1,0,1,2,1,1,1,5,5,16,9,0,1,0,0,0,1,63,2,2,5,6,35,NA,NA,NA,NA
TPA_06161,692,NA,5_Tpa_b3v08_scaf016880,8819,0.0742714377701726,A,A,0,0,1,0,3,4,14,2,20,45,53,70,1,1,0,2,2,1,187,10,4,24,7,223,NA,NA,NA,NA
TPA_06162,744,HOG_22902,5_Tpa_b3v08_scaf010335,14995,-0.648030773811043,X,A,25,53,34,27,38,47,120,96,94,30,40,52,55,54,37,50,42,29,66,90,41,20,57,50,NA,NA,NA,NA
TPA_06163,1050,NA,5_Tpa_b3v08_scaf002820,35608,0.0389017604071201,A,A,1,0,1,1,1,1,35,9,7,10,3,4,0,0,2,1,0,0,1,2,7,0,5,3,NA,NA,NA,NA
TPA_06164,2772,NA,5_Tpa_b3v08_scaf013411,11406,-0.831033830720117,X,X,281,287,327,130,100,154,167,88,271,73,174,191,269,336,414,63,82,82,41,44,57,116,161,158,lgX_ordNA_scaf1899,1982630,NO,lgX_ordNA_scaf1899
TPA_06165,1116,NA,5_Tpa_b3v08_scaf017428,8542,0.222336115377616,A,A,13,18,21,29,40,24,51,51,42,32,27,51,15,27,21,28,48,20,67,72,53,27,66,35,NA,NA,NA,NA
TPA_06166,921,NA,5_Tpa_b3v08_scaf013235,11568,0.0218532842189998,A,A,12,10,11,13,17,25,74,50,89,39,32,61,16,19,19,12,10,16,29,39,61,65,45,41,NA,NA,NA,NA
TPA_06167,975,NA,5_Tpa_b3v08_scaf003905,30014,0.235213623265743,A,A,47,147,160,82,70,94,276,246,384,67,151,259,81,153,140,39,69,134,89,121,130,116,387,252,lg4,24363011,NO,lg4
TPA_06168,1125,NA,5_Tpa_b3v08_scaf007008,20643,-0.0366278702738842,A,A,5,1,2,3,0,1,2,3,1,19,8,8,5,0,0,2,0,0,13,14,21,7,2,8,NA,NA,NA,NA
TPA_06169,867,HOG_18112,5_Tpa_b3v08_scaf006979,20703,-0.83565509389248,X,X,21,26,17,46,28,16,272,314,157,28,25,47,14,49,16,12,30,14,26,44,40,31,40,42,NA,NA,NA,NA
TPA_06170,327,NA,5_Tpa_b3v08_scaf005821,23495,0.118329755734237,A,A,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,3,1,1,1,1,NA,NA,NA,NA
TPA_06171,870,NA,5_Tpa_b3v08_scaf041717,4239,-0.144719879782782,A,A,56,106,67,62,125,71,138,172,108,87,93,136,60,118,149,63,100,118,104,213,228,136,169,192,NA,NA,NA,NA
TPA_06172,765,NA,5_Tpa_b3v08_scaf016357,9098,0.256829047372653,A,A,23,9,16,204,165,233,16,3,23,48,103,45,17,24,37,183,296,274,13,35,2,47,57,37,NA,NA,NA,NA
TPA_06173,990,NA,5_Tpa_b3v08_scaf004057,29428,0.0273765601419975,A,A,98,196,125,515,589,283,21,17,15,118,521,175,90,117,107,63,149,76,53,82,74,167,174,65,NA,NA,NA,NA
TPA_06174,312,NA,5_Tpa_b3v08_scaf018068,8234,-0.0853882750409495,A,A,14,31,12,26,40,37,510,461,321,157,77,43,2,14,9,13,16,10,31,44,26,25,31,24,NA,NA,NA,NA
TPA_06175,360,NA,5_Tpa_b3v08_scaf018068,8234,-0.0853882750409495,A,A,14,27,17,26,32,31,467,485,210,130,48,45,11,14,9,12,25,9,28,45,27,18,17,38,NA,NA,NA,NA
TPA_06176,810,NA,5_Tpa_b3v08_scaf015266,9783,-0.121428799605298,A,A,36,89,113,223,255,265,576,284,653,134,97,83,79,99,98,112,177,98,17,11,7,76,110,119,NA,NA,NA,NA
TPA_06177,624,NA,5_Tpa_b3v08_scaf001360,49526,-0.742812717642683,X,X,39,154,117,24,59,85,9,10,2,111,439,197,127,98,61,155,78,59,1,1,3,239,96,333,NA,NA,NA,NA
TPA_06178,1026,NA,5_Tpa_b3v08_scaf083978,2315,-0.164310674196749,A,A,114,100,138,123,121,163,36,15,27,44,195,127,121,108,236,104,114,181,52,41,46,155,113,245,NA,NA,NA,NA
TPA_06179,1239,HOG_16507,5_Tpa_b3v08_scaf009048,16855,0.0612981848810692,A,A,45,40,74,79,63,128,342,275,273,74,172,216,102,92,84,82,56,78,431,429,608,97,235,221,NA,NA,NA,NA
TPA_06180,1182,NA,5_Tpa_b3v08_scaf021852,6918,-0.609522809381341,X,A,31,25,14,46,20,37,177,67,123,58,35,56,27,88,31,34,72,31,19,41,29,36,83,64,NA,NA,NA,NA
TPA_06181,597,NA,5_Tpa_b3v08_scaf002869,35366,0.398519858185385,A,A,6,2,7,3,4,77,58030,36768,45969,3858,45,946,2,93,37,22,3,3,4,13,10,2,17,2,lg4,42240590,NO,lg4
TPA_06182,1146,NA,5_Tpa_b3v08_scaf010131,15253,0.0118963269534411,A,A,0,1,3,0,1,2,0,2,1,9,46,14,2,2,1,1,0,2,4,2,17,12,21,61,NA,NA,NA,NA
TPA_06183,993,NA,5_Tpa_b3v08_scaf022661,6699,-0.0697002999863855,A,A,8,11,3,7,18,1,6,0,2,24,22,24,5,8,2,1,5,4,20,25,48,24,39,43,NA,NA,NA,NA
TPA_06184,393,NA,5_Tpa_b3v08_scaf006846,20988,-0.77195305524411,X,X,127,184,166,232,240,286,598,615,737,167,146,293,191,289,206,268,285,218,192,228,152,221,277,255,lgX_ordNA_scaf1319,7326756,NO,lgX_ordNA_scaf1319
TPA_06185,743,HOG_21383,5_Tpa_b3v08_scaf011041,14092,0.0570082982470348,A,A,46,70,77,101,119,96,295,275,313,122,190,196,68,98,70,98,101,64,175,190,188,164,164,161,lg4,66516117,NO,lg4
TPA_06186,837,NA,5_Tpa_b3v08_scaf002363,38759,-0.764597938037709,X,X,2,4,4,7,8,1,30,20,18,16,16,14,7,7,6,6,1,2,7,16,54,7,9,9,NA,NA,NA,NA
TPA_06187,729,NA,5_Tpa_b3v08_scaf023768,6426,-0.842242215651026,X,X,264,219,197,685,588,503,316,354,372,135,114,171,288,332,247,420,629,254,1,3,1,155,228,269,NA,NA,NA,NA
TPA_06188,825,HOG_17720,5_Tpa_b3v08_scaf017993,8263,-0.196698452396877,A,A,11,20,4,34,94,25,0,1,6,7,2,7,2,8,2,2,29,11,34,1,29,2,14,15,NA,NA,NA,NA
TPA_06189,933,NA,5_Tpa_b3v08_scaf004911,26175,-0.0277529924464277,A,A,3,5,6,1,7,6,12,17,9,17,35,32,5,8,5,2,5,3,40,39,66,18,35,16,NA,NA,NA,NA
TPA_06190,903,NA,5_Tpa_b3v08_scaf031634,5036,0.00946920684363048,A,A,6,3,8,1,3,3,15,3,3,18,25,20,2,7,7,0,2,0,0,10,11,24,26,23,NA,NA,NA,NA
TPA_06191,820,NA,5_Tpa_b3v08_scaf015815,9416,0.137115269181614,A,A,7,4,5,8,5,7,55,40,34,12,11,28,4,21,8,6,10,2,28,55,63,10,37,22,NA,NA,NA,NA
TPA_06192,636,NA,5_Tpa_b3v08_scaf002617,37039,-0.681525652467791,X,A,0,0,0,0,1,1,4,3,5,0,0,1,0,0,1,0,0,0,2,1,7,0,4,1,lgX_ordNA_scaf1745,1775756,NO,lgX_ordNA_scaf1745
TPA_06193,237,NA,5_Tpa_b3v08_scaf011250,13791,0.0507443297414534,A,A,6,6,7,0,0,0,1,1,1,0,2,6,1,11,4,0,0,0,1,11,90,7,9,3,NA,NA,NA,NA
TPA_06194,264,NA,5_Tpa_b3v08_scaf011250,13791,0.0507443297414534,A,A,2,6,13,0,0,0,1,0,2,1,5,9,16,17,29,0,0,0,6,32,203,21,13,4,NA,NA,NA,NA
TPA_06195,945,NA,5_Tpa_b3v08_scaf011514,13487,-0.0350788607008213,A,A,1,0,3,0,0,1,66,43,40,13,10,3,3,1,1,0,0,2,2,0,0,1,1,1,NA,NA,NA,NA
TPA_06196,1026,HOG_19067,5_Tpa_b3v08_scaf028379,5490,-0.190062197865628,A,A,25,50,21,39,57,22,195,165,124,52,107,122,26,49,47,15,32,36,148,197,355,129,125,113,NA,NA,NA,NA
TPA_06197,576,HOG_2319,5_Tpa_b3v08_scaf002544,37526,0.103059063478634,A,A,32,32,31,50,39,43,200,133,176,75,74,93,25,48,38,29,30,20,439,375,384,115,69,110,NA,NA,NA,NA
TPA_06198,477,HOG_5252,5_Tpa_b3v08_scaf002544,37526,0.103059063478634,A,A,42,79,80,114,121,124,183,153,225,102,138,131,108,93,107,112,94,114,244,228,231,168,105,144,NA,NA,NA,NA
TPA_06199,837,NA,5_Tpa_b3v08_scaf010854,14346,0.227995246647443,A,A,20,21,21,23,24,34,170,96,240,55,82,74,23,21,51,34,30,24,81,77,116,48,88,59,NA,NA,NA,NA
TPA_06200,816,NA,5_Tpa_b3v08_scaf009093,16791,0.242744828517169,A,A,25,22,32,35,20,34,182,134,232,50,63,50,24,33,31,19,22,15,82,118,186,58,70,45,NA,NA,NA,NA
TPA_06201,672,NA,5_Tpa_b3v08_scaf000724,61030,0.303875763288991,A,A,3,2,3,0,3,1,0,1,1,0,2,1,1,4,2,0,2,0,0,2,2,1,1,5,NA,NA,NA,NA
TPA_06202,798,NA,5_Tpa_b3v08_scaf003893,30085,0.203084794128804,A,A,4,6,18,5,7,10,42,42,42,9,14,38,13,12,5,7,5,1,93,334,263,38,59,51,NA,NA,NA,NA
TPA_06203,1440,HOG_18199,5_Tpa_b3v08_scaf013478,11335,-0.0035927085987308,A,A,34,41,35,55,42,36,159,154,83,24,47,116,58,65,58,40,48,30,939,828,1174,193,196,181,NA,NA,NA,NA
TPA_06204,822,NA,5_Tpa_b3v08_scaf018087,8224,-0.094543546464079,A,A,1,3,0,0,10,0,0,5,1,70,43,254,0,4,0,0,3,1,33,12,10,25,397,50,NA,NA,NA,NA
TPA_06205,885,HOG_21157,5_Tpa_b3v08_scaf007722,19169,-0.87214012807884,X,X,3,7,9,2,6,10,25,22,28,9,17,12,23,10,17,9,7,6,2,3,9,6,15,22,NA,NA,NA,NA
TPA_06206,1083,NA,5_Tpa_b3v08_scaf020835,7238,-0.00472888321527249,A,A,0,0,0,0,0,1,0,1,0,0,1,48,1,0,2,1,1,0,498,558,356,66,96,89,NA,NA,NA,NA
TPA_06207,921,HOG_18620,5_Tpa_b3v08_scaf006469,21824,0.0203431181816597,A,A,33,90,148,160,191,333,43,20,44,54,237,161,95,95,173,151,125,187,41,168,57,109,107,135,NA,NA,NA,NA
TPA_06208,1419,NA,5_Tpa_b3v08_scaf008017,18635,0.232493702712231,A,A,18,15,17,40,31,23,133,129,139,44,37,151,23,28,20,30,31,25,1313,1250,1657,221,248,323,NA,NA,NA,NA
TPA_06209,597,NA,5_Tpa_b3v08_scaf009438,16238,0.214124719541097,A,A,260,464,321,540,694,509,1047,995,909,469,377,575,312,481,646,375,467,560,531,548,641,460,656,677,NA,NA,NA,NA
TPA_06210,485,NA,5_Tpa_b3v08_scaf011612,13378,0.200245050339827,A,A,0,0,0,0,0,1,0,0,1,0,0,3,0,4,0,0,0,0,21,33,27,1,6,1,NA,NA,NA,NA
TPA_06211,783,HOG_22793,5_Tpa_b3v08_scaf011612,13378,0.200245050339827,A,A,4,1,3,7,4,3,197,37,191,20,46,22,3,2,0,2,4,0,17,46,34,12,17,10,NA,NA,NA,NA
TPA_06212,1626,NA,5_Tpa_b3v08_scaf007987,18682,0.237748173696655,A,A,2,3,17,0,1,7,0,2,2,19,85,83,10,4,140,6,1,74,251,1193,670,170,140,188,NA,NA,NA,NA
TPA_06213,963,NA,5_Tpa_b3v08_scaf030131,5197,-0.169430180108314,A,A,125,386,225,150,230,214,457,283,514,868,1285,867,115,273,214,188,210,185,111,157,115,616,457,653,NA,NA,NA,NA
TPA_06214,840,HOG_17525,5_Tpa_b3v08_scaf037823,4515,-0.252241518725918,A,A,53,60,77,121,104,105,422,318,346,119,292,223,77,107,115,73,70,69,341,297,392,188,284,150,NA,NA,NA,NA
TPA_06215,586,NA,5_Tpa_b3v08_scaf033345,4877,0.0349813972419023,A,A,3,4,0,4,7,1,1,3,0,0,37,1,0,17,6,0,8,4,10,46,45,47,4,13,NA,NA,NA,NA
TPA_06216,1131,NA,5_Tpa_b3v08_scaf036322,4631,-0.191040478604567,A,A,36,45,39,36,44,36,162,101,172,107,267,174,26,66,56,35,46,31,22,54,60,123,229,131,NA,NA,NA,NA
TPA_06217,1149,HOG_16331,5_Tpa_b3v08_scaf009417,16277,0.0152660768286864,A,A,17,26,29,20,28,34,136,146,165,36,49,106,16,21,30,24,31,21,577,662,852,120,138,223,NA,NA,NA,NA
TPA_06218,732,NA,5_Tpa_b3v08_scaf010716,14512,0.451608515430442,A,A,2,3,3,3,3,3,48,17,26,13,17,28,1,10,3,7,7,0,3,26,34,13,44,23,NA,NA,NA,NA
TPA_06219,279,NA,5_Tpa_b3v08_scaf010716,14512,0.451608515430442,A,A,2,1,1,1,0,1,14,9,17,7,8,15,2,7,2,0,2,2,9,14,23,7,20,16,NA,NA,NA,NA
TPA_06220,630,NA,5_Tpa_b3v08_scaf005771,23640,0.208578056400915,A,A,6,6,15,14,9,17,1,0,0,5,10,6,3,10,9,6,5,3,24,0,15,11,2,9,NA,NA,NA,NA
TPA_06221,936,HOG_17278,5_Tpa_b3v08_scaf012382,12488,0.151363160906849,A,A,3,1,4,2,4,3,23,8,21,18,24,30,2,7,7,2,3,8,7,23,28,4,22,19,NA,NA,NA,NA
TPA_06222,2925,NA,5_Tpa_b3v08_scaf020283,7403,-0.172724156209905,A,A,86,58,95,96,70,124,333,241,337,205,293,514,98,128,96,124,121,89,1330,1425,1968,470,618,610,NA,NA,NA,NA
TPA_06223,1017,NA,5_Tpa_b3v08_scaf008792,17302,0.0456128565658263,A,A,4,8,3,2,5,4,3,8,18,3,28,14,3,3,3,2,2,0,15,10,48,0,12,0,NA,NA,NA,NA
TPA_06224,480,NA,5_Tpa_b3v08_scaf012790,12044,-0.454551849204785,A,A,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,1,5,9,12,0,0,3,NA,NA,NA,NA
TPA_06225,246,NA,5_Tpa_b3v08_scaf012790,12044,-0.454551849204785,A,A,1,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,5,12,21,1,0,1,NA,NA,NA,NA
TPA_06226,1149,NA,5_Tpa_b3v08_scaf029129,5358,-0.0284152158910308,A,A,3,0,7,0,1,4,19,13,71,11,18,49,3,0,4,0,1,5,193,294,180,57,51,29,NA,NA,NA,NA
TPA_06227,1101,NA,5_Tpa_b3v08_scaf011847,13104,-0.766089251302916,X,X,60,98,8,119,155,17,309,300,91,30,21,80,12,157,109,18,136,92,10,64,55,9,109,26,NA,NA,NA,NA
TPA_06228,909,NA,5_Tpa_b3v08_scaf008113,18438,-0.621058206829336,X,A,224,183,250,540,796,216,6,0,0,287,277,556,294,175,207,110,161,194,41,113,157,294,706,993,NA,NA,NA,NA
TPA_06229,810,NA,5_Tpa_b3v08_scaf012593,12264,0.0677866669323589,A,A,296,259,267,113,156,134,409,274,687,140,508,400,374,335,396,112,153,115,1197,1165,1550,536,468,441,NA,NA,NA,NA
TPA_06230,1020,HOG_815,5_Tpa_b3v08_scaf005067,25590,0.309425659533935,A,A,2,6,4,6,13,5,117,84,122,25,82,26,5,9,7,1,5,5,20,15,21,9,21,13,NA,NA,NA,NA
TPA_06231,270,NA,5_Tpa_b3v08_scaf022780,6669,0.177364245185954,A,A,7,2,6,8,5,9,21,15,23,12,7,15,4,6,9,5,5,7,10,12,23,9,3,15,NA,NA,NA,NA
TPA_06232,207,NA,5_Tpa_b3v08_scaf022780,6669,0.177364245185954,A,A,7,5,6,7,2,8,40,24,42,14,16,21,15,9,8,10,11,10,23,29,43,16,26,25,NA,NA,NA,NA
TPA_06233,726,NA,5_Tpa_b3v08_scaf013094,11702,0.394679213452084,A,A,24,29,20,25,14,4,31,5,5,43,120,146,7,39,18,6,16,13,16,57,47,57,80,124,NA,NA,NA,NA
TPA_06234,704,NA,5_Tpa_b3v08_scaf017111,8704,0.0475403884635329,A,A,17,34,29,42,39,27,236,264,217,67,105,68,23,40,26,21,48,27,103,124,115,59,102,88,NA,NA,NA,NA
TPA_06235,1048,NA,5_Tpa_b3v08_scaf017753,8378,0.403032033782739,A,A,8,17,15,16,22,21,77,75,94,39,7,35,32,31,29,24,25,21,158,110,107,48,56,51,NA,NA,NA,NA
TPA_06236,930,NA,5_Tpa_b3v08_scaf004032,29511,0.199379083164117,A,A,366,521,208,788,898,476,611,624,337,290,333,951,393,612,565,421,698,583,4016,3853,3594,1018,1246,2579,NA,NA,NA,NA
TPA_06237,672,HOG_19995,5_Tpa_b3v08_scaf010164,15204,0.215184507261866,A,A,8,4,5,5,2,3,45,27,47,6,19,8,4,17,10,9,7,4,13,19,10,11,23,12,NA,NA,NA,NA
TPA_06238,1020,HOG_16222,5_Tpa_b3v08_scaf003082,34164,-0.681583679318284,X,A,57,75,57,78,93,63,171,152,176,128,111,109,38,95,73,51,67,54,13,34,34,68,91,52,NA,NA,NA,NA
TPA_06239,723,HOG_22235,5_Tpa_b3v08_scaf006244,22387,0.19694120507333,A,A,86,75,114,95,106,123,541,401,402,133,155,199,68,100,112,69,86,102,320,446,429,142,171,149,NA,NA,NA,NA
TPA_06240,819,NA,5_Tpa_b3v08_scaf022931,6633,-0.0421795560313807,A,A,23,54,73,63,64,65,0,1,0,120,263,149,37,80,67,32,42,38,23,15,29,270,119,306,NA,NA,NA,NA
TPA_06241,831,NA,5_Tpa_b3v08_scaf006356,22091,-0.706574108098366,X,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,lgX_ordNA_scaf2537,8398449,NO,lgX_ordNA_scaf2537
TPA_06242,816,NA,5_Tpa_b3v08_scaf004048,29454,0.0961325137894715,A,A,31,135,26,81,60,64,240,162,200,72,59,97,22,79,57,36,48,50,77,77,77,57,123,94,lg5,30972032,NO,lg5
TPA_06243,597,NA,5_Tpa_b3v08_scaf018536,8040,0.197392994501597,A,A,8,6,2,3,9,8,53,29,51,8,24,24,5,13,10,3,10,2,61,104,148,24,31,44,NA,NA,NA,NA
TPA_06244,548,NA,5_Tpa_b3v08_scaf018536,8040,0.197392994501597,A,A,8,19,14,18,20,13,94,73,80,27,42,43,12,22,19,10,16,15,89,80,99,36,32,50,NA,NA,NA,NA
TPA_06245,882,NA,5_Tpa_b3v08_scaf011406,13614,-0.681311812409784,X,A,5,7,3,2,4,2,20,7,14,50,15,13,0,6,3,3,4,2,11,14,37,9,16,12,NA,NA,NA,NA
TPA_06246,885,HOG_22681,5_Tpa_b3v08_scaf009961,15469,0.18133889863,A,A,18,17,15,32,13,30,43,26,52,36,31,88,8,47,40,17,48,29,20,23,33,28,109,72,NA,NA,NA,NA
TPA_06247,192,NA,5_Tpa_b3v08_scaf009961,15469,0.18133889863,A,A,1,5,5,0,3,1,5,0,9,18,11,13,0,4,4,0,1,2,26,15,23,12,14,10,NA,NA,NA,NA
TPA_06248,717,HOG_22148,5_Tpa_b3v08_scaf011732,13246,0.120687915001544,A,A,63,99,54,84,123,83,308,317,263,159,85,192,45,94,155,48,103,110,188,267,348,89,131,238,NA,NA,NA,NA
TPA_06249,1038,NA,5_Tpa_b3v08_scaf029967,5217,-0.143547516530298,A,A,13,10,8,13,21,14,66,70,49,38,51,62,4,15,11,5,10,11,18,33,56,31,61,98,NA,NA,NA,NA
TPA_06250,409,NA,5_Tpa_b3v08_scaf012960,11856,0.0880272399853739,A,A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,21,26,0,2,2,NA,NA,NA,NA
TPA_06251,259,NA,5_Tpa_b3v08_scaf019736,7581,-0.361803341562144,A,A,0,0,0,3,0,1,4,1,3,6,7,83,1,0,0,3,1,0,585,566,232,40,152,238,NA,NA,NA,NA
