HOG_23995	TPS_13982	TCM_10890	TCE_12138	TBI_11529	TPA_13879
HOG_23333	TPS_03320	TCM_01936	TCE_08566	TBI_03184	TPA_08696
HOG_23886	TPS_02546	TCM_03792	TCE_06265	TBI_04831	TPA_00624
HOG_23335	TPS_08698	TCM_03549	TCE_00772	TBI_05447	TPA_03388
HOG_23884	TPS_06138	TCM_08722	TCE_03507	TBI_02691	TPA_04316
HOG_3945	TPS_10975	TCM_09664	TCE_07562	TBI_08534	TPA_14565
HOG_18916	TPS_05083	TCM_05405	TCE_10086	TBI_05339	TPA_03654
HOG_5899	TPS_05478	TCM_14555	TCE_03729	TBI_08874	TPA_16095
HOG_16696	TPS_07582	TCM_01703	TCE_01387	TBI_02151	TPA_05566
HOG_3887	TPS_08509	TCM_08752	TCE_04599	TBI_06960	TPA_10202
HOG_3880	TPS_00083	TCM_00498	TCE_00277	TBI_00371	TPA_00162
HOG_12577	TPS_00311	TCM_03337	TCE_00936	TBI_00156	TPA_00772
HOG_22339	TPS_05511	TCM_12331	TCE_06780	TBI_03701	TPA_08681
HOG_22338	TPS_11371	TCM_13436	TCE_12891	TBI_13421	TPA_13706
HOG_7405	TPS_09059	TCM_02933	TCE_01854	TBI_00964	TPA_12951
HOG_22335	TPS_01090	TCM_02061	TCE_10301	TBI_03069	TPA_01283
HOG_10742	TPS_06387	TCM_05464	TCE_06974	TBI_07215	TPA_04079
HOG_22330	TPS_10484	TCM_02535	TCE_02200	TBI_05544	TPA_03963
HOG_22114	TPS_08935	TCM_11532	TCE_00738	TBI_08789	TPA_08190
HOG_22113	TPS_09008	TCM_03968	TCE_03978	TBI_04435	TPA_02353
HOG_16058	TPS_09220	TCM_09754	TCE_12727	TBI_06340	TPA_00292
HOG_22111	TPS_01866	TCM_04003	TCE_02262	TBI_03746	TPA_09683
HOG_16507	TPS_10046	TCM_12796	TCE_05561	TBI_09296	TPA_06179
HOG_16506	TPS_01502	TCM_05577	TCE_03111	TBI_01472	TPA_03872
HOG_16505	TPS_04672	TCM_00624	TCE_01584	TBI_05042	TPA_04622
HOG_19731	TPS_06137	TCM_03363	TCE_00675	TBI_03586	TPA_06042
HOG_16050	TPS_00447	TCM_00389	TCE_02711	TBI_00854	TPA_14610
HOG_16053	TPS_06286	TCM_07597	TCE_01776	TBI_01498	TPA_03505
HOG_22643	TPS_02797	TCM_01423	TCE_04123	TBI_01977	TPA_08953
HOG_22685	TPS_07440	TCM_09938	TCE_05266	TBI_10274	TPA_09532
HOG_22682	TPS_05825	TCM_11293	TCE_03558	TBI_04433	TPA_16309
HOG_22681	TPS_00780	TCM_02612	TCE_09307	TBI_03124	TPA_06246
HOG_11208	TPS_01187	TCM_02421	TCE_01954	TBI_00501	TPA_08134
HOG_12611	TPS_10062	TCM_07370	TCE_10956	TBI_04411	TPA_03699
HOG_6621	TPS_07943	TCM_03869	TCE_09630	TBI_07411	TPA_04282
HOG_15205	TPS_15137	TCM_13968	TCE_13594	TBI_13082	TPA_15845
HOG_4002	TPS_05109	TCM_01584	TCE_07154	TBI_12723	TPA_02769
HOG_18472	TPS_13834	TCM_09257	TCE_12596	TBI_08756	TPA_09847
HOG_19421	TPS_00339	TCM_00478	TCE_00207	TBI_00520	TPA_00998
HOG_323	TPS_11686	TCM_11742	TCE_06050	TBI_04402	TPA_01740
HOG_19423	TPS_00370	TCM_00850	TCE_01836	TBI_00045	TPA_00585
HOG_326	TPS_11441	TCM_11997	TCE_13369	TBI_11763	TPA_05662
HOG_23268	TPS_11913	TCM_10381	TCE_09587	TBI_11833	TPA_05968
HOG_324	TPS_00127	TCM_01213	TCE_04130	TBI_02089	TPA_01691
HOG_21804	TPS_10598	TCM_09882	TCE_05966	TBI_09316	TPA_05119
HOG_9899	TPS_14638	TCM_10523	TCE_02367	TBI_08047	TPA_11209
HOG_18857	TPS_03854	TCM_02533	TCE_02198	TBI_05546	TPA_09665
HOG_3629	TPS_13592	TCM_04948	TCE_02801	TBI_14027	TPA_12249
HOG_19551	TPS_09021	TCM_07554	TCE_01599	TBI_00607	TPA_12979
HOG_15094	TPS_07078	TCM_05550	TCE_05177	TBI_00167	TPA_00566
HOG_21807	TPS_07707	TCM_04430	TCE_00148	TBI_00620	TPA_06149
HOG_17020	TPS_00025	TCM_00524	TCE_02448	TBI_02566	TPA_02899
HOG_21010	TPS_08562	TCM_08470	TCE_01787	TBI_10637	TPA_05423
HOG_17180	TPS_05157	TCM_01682	TCE_00878	TBI_06359	TPA_01499
HOG_22061	TPS_06383	TCM_07351	TCE_09466	TBI_11087	TPA_04575
HOG_19071	TPS_15066	TCM_10242	TCE_12505	TBI_08644	TPA_04559
HOG_22069	TPS_09043	TCM_02526	TCE_04802	TBI_04904	TPA_07122
HOG_18739	TPS_00872	TCM_09104	TCE_02273	TBI_01738	TPA_06120
HOG_17182	TPS_06937	TCM_06073	TCE_09501	TBI_11928	TPA_13286
HOG_16614	TPS_08629	TCM_08443	TCE_08011	TBI_08393	TPA_02746
HOG_4717	TPS_01021	TCM_12039	TCE_09180	TBI_06273	TPA_02474
HOG_21074	TPS_00184	TCM_00996	TCE_01377	TBI_02066	TPA_00685
HOG_11417	TPS_05518	TCM_09703	TCE_11613	TBI_03964	TPA_05158
HOG_22599	TPS_02054	TCM_11488	TCE_03317	TBI_02357	TPA_03668
HOG_19075	TPS_03062	TCM_04140	TCE_05035	TBI_04283	TPA_08209
HOG_12766	TPS_01740	TCM_03994	TCE_10549	TBI_05742	TPA_01624
HOG_18285	TPS_01142	TCM_01209	TCE_04452	TBI_03386	TPA_13766
HOG_16299	TPS_01741	TCM_03993	TCE_01114	TBI_05745	TPA_07490
HOG_10940	TPS_02932	TCM_00680	TCE_01716	TBI_03328	TPA_00708
HOG_14250	TPS_00367	TCM_00722	TCE_00092	TBI_00318	TPA_03024
HOG_16477	TPS_04280	TCM_05190	TCE_06963	TBI_00475	TPA_01009
HOG_16475	TPS_11978	TCM_02341	TCE_05299	TBI_06524	TPA_09007
HOG_16473	TPS_04611	TCM_04152	TCE_00949	TBI_04541	TPA_09321
HOG_16470	TPS_02945	TCM_04421	TCE_00667	TBI_03638	TPA_00424
HOG_17470	TPS_09380	TCM_03719	TCE_08037	TBI_01560	TPA_05026
HOG_21900	TPS_01789	TCM_02844	TCE_03105	TBI_10137	TPA_01333
HOG_21904	TPS_05378	TCM_05728	TCE_09567	TBI_01530	TPA_03674
HOG_21907	TPS_01666	TCM_07879	TCE_01698	TBI_02487	TPA_05724
HOG_17477	TPS_02003	TCM_03347	TCE_01724	TBI_00647	TPA_02495
HOG_19955	TPS_15521	TCM_01887	TCE_04214	TBI_14064	TPA_16335
HOG_16274	TPS_09077	TCM_10596	TCE_06528	TBI_06082	TPA_09965
HOG_19957	TPS_05556	TCM_02700	TCE_02920	TBI_13949	TPA_16260
HOG_16276	TPS_07286	TCM_03606	TCE_01457	TBI_07944	TPA_07463
HOG_16271	TPS_02817	TCM_04684	TCE_02666	TBI_05770	TPA_03998
HOG_18320	TPS_00687	TCM_01397	TCE_02356	TBI_05343	TPA_03473
HOG_21163	TPS_05715	TCM_00526	TCE_01186	TBI_00028	TPA_01514
HOG_10066	TPS_06113	TCM_01591	TCE_05229	TBI_07134	TPA_03348
HOG_4473	TPS_14205	TCM_10411	TCE_13315	TBI_10157	TPA_16229
HOG_21160	TPS_05739	TCM_08069	TCE_08621	TBI_08522	TPA_15215
HOG_17672	TPS_01466	TCM_09361	TCE_05062	TBI_03863	TPA_00408
HOG_17673	TPS_01124	TCM_02279	TCE_03103	TBI_01888	TPA_07475
HOG_17670	TPS_00300	TCM_00976	TCE_03914	TBI_01097	TPA_00096
HOG_6002	TPS_00658	TCM_03522	TCE_00388	TBI_03942	TPA_00044
HOG_6000	TPS_01591	TCM_06991	TCE_06757	TBI_02519	TPA_02717
HOG_4673	TPS_02367	TCM_01104	TCE_05269	TBI_04582	TPA_01708
HOG_4670	TPS_01872	TCM_01271	TCE_13749	TBI_02918	TPA_03818
HOG_17273	TPS_11541	TCM_11090	TCE_11402	TBI_06394	TPA_15497
HOG_17278	TPS_07694	TCM_05195	TCE_02338	TBI_03706	TPA_06221
HOG_17279	TPS_04096	TCM_00408	TCE_02535	TBI_05682	TPA_07346
HOG_20168	TPS_06399	TCM_04968	TCE_03994	TBI_04761	TPA_02422
HOG_24190	TPS_04604	TCM_04031	TCE_04828	TBI_05411	TPA_10458
HOG_24193	TPS_06645	TCM_11546	TCE_03303	TBI_07266	TPA_10660
HOG_2467	TPS_03615	TCM_02865	TCE_08594	TBI_09164	TPA_09770
HOG_21343	TPS_09383	TCM_07729	TCE_12448	TBI_07981	TPA_06743
HOG_2461	TPS_03779	TCM_03789	TCE_05499	TBI_07256	TPA_13483
HOG_5148	TPS_11663	TCM_12749	TCE_12031	TBI_09874	TPA_15076
HOG_24196	TPS_08084	TCM_03459	TCE_02374	TBI_12401	TPA_03211
HOG_20173	TPS_07391	TCM_10013	TCE_04428	TBI_04143	TPA_05355
HOG_999	TPS_00213	TCM_00513	TCE_01368	TBI_04386	TPA_07996
HOG_21349	TPS_07785	TCM_02627	TCE_11491	TBI_10234	TPA_05757
HOG_20167	TPS_00245	TCM_01845	TCE_00397	TBI_01875	TPA_08535
HOG_22247	TPS_03655	TCM_05141	TCE_09135	TBI_05738	TPA_02819
HOG_22920	TPS_02569	TCM_05117	TCE_02241	TBI_02294	TPA_00591
HOG_22925	TPS_15513	TCM_14429	TCE_00548	TBI_03371	TPA_04950
HOG_17011	TPS_04608	TCM_11015	TCE_06645	TBI_10766	TPA_16205
HOG_17017	TPS_15360	TCM_14464	TCE_13806	TBI_11673	TPA_12728
HOG_4875	TPS_13707	TCM_00727	TCE_00765	TBI_00736	TPA_00120
HOG_16872	TPS_07515	TCM_09666	TCE_10410	TBI_02581	TPA_01424
HOG_7536	TPS_06444	TCM_10474	TCE_04926	TBI_03275	TPA_10230
HOG_16877	TPS_00488	TCM_01755	TCE_06415	TBI_06286	TPA_02489
HOG_1023	TPS_15538	TCM_07190	TCE_04289	TBI_07210	TPA_16525
HOG_21272	TPS_03240	TCM_03578	TCE_11320	TBI_03161	TPA_02751
HOG_16878	TPS_00061	TCM_00267	TCE_00070	TBI_00566	TPA_00006
HOG_4879	TPS_12712	TCM_14537	TCE_13881	TBI_12168	TPA_08126
HOG_6312	TPS_08107	TCM_07527	TCE_09351	TBI_11255	TPA_15796
HOG_2069	TPS_05807	TCM_07216	TCE_02501	TBI_03242	TPA_16463
HOG_130	TPS_08827	TCM_05667	TCE_03536	TBI_09360	TPA_01949
HOG_20779	TPS_11226	TCM_06805	TCE_08413	TBI_10807	TPA_07680
HOG_2062	TPS_01961	TCM_02598	TCE_04244	TBI_06247	TPA_11587
HOG_17114	TPS_00196	TCM_06658	TCE_08386	TBI_02004	TPA_02465
HOG_1028	TPS_04979	TCM_07661	TCE_05865	TBI_09961	TPA_16393
HOG_17704	TPS_01205	TCM_03705	TCE_01111	TBI_00444	TPA_00203
HOG_17705	TPS_00349	TCM_03187	TCE_03376	TBI_00523	TPA_15905
HOG_17703	TPS_03837	TCM_01311	TCE_01514	TBI_02591	TPA_05895
HOG_20503	TPS_15431	TCM_14079	TCE_13643	TBI_08872	TPA_15304
HOG_9658	TPS_01182	TCM_01093	TCE_01461	TBI_02100	TPA_09019
HOG_20246	TPS_14924	TCM_03071	TCE_09561	TBI_09210	TPA_15388
HOG_21370	TPS_02551	TCM_03426	TCE_04029	TBI_05692	TPA_07665
HOG_10437	TPS_05342	TCM_08340	TCE_07360	TBI_10844	TPA_05675
HOG_18871	TPS_06607	TCM_06481	TCE_10300	TBI_06186	TPA_07560
HOG_18870	TPS_01731	TCM_02305	TCE_04198	TBI_03032	TPA_02149
HOG_18873	TPS_03712	TCM_05531	TCE_09597	TBI_06030	TPA_02942
HOG_21740	TPS_12704	TCM_12505	TCE_04226	TBI_06651	TPA_00217
HOG_21745	TPS_03448	TCM_01576	TCE_02868	TBI_00136	TPA_05102
HOG_18876	TPS_03509	TCM_07516	TCE_07299	TBI_07509	TPA_13703
HOG_22856	TPS_00849	TCM_00366	TCE_01073	TBI_02392	TPA_00678
HOG_20693	TPS_05081	TCM_08983	TCE_06000	TBI_01820	TPA_02618
HOG_5092	TPS_05776	TCM_08211	TCE_10595	TBI_09236	TPA_04155
HOG_21748	TPS_01253	TCM_03627	TCE_04378	TBI_01175	TPA_03621
HOG_5094	TPS_03063	TCM_04141	TCE_05034	TBI_04282	TPA_05515
HOG_20697	TPS_02950	TCM_02213	TCE_01905	TBI_06835	TPA_11695
HOG_3573	TPS_03059	TCM_11370	TCE_07982	TBI_07730	TPA_08220
HOG_22835	TPS_05193	TCM_03148	TCE_11980	TBI_05892	TPA_04267
HOG_19212	TPS_07638	TCM_08691	TCE_11838	TBI_05235	TPA_04603
HOG_4491	TPS_00903	TCM_00318	TCE_05686	TBI_02758	TPA_05112
HOG_8963	TPS_02086	TCM_06846	TCE_02467	TBI_01053	TPA_15937
HOG_8961	TPS_06642	TCM_13440	TCE_07654	TBI_05377	TPA_10275
HOG_2482	TPS_14765	TCM_11081	TCE_03244	TBI_08920	TPA_07276
HOG_19607	TPS_05543	TCM_09045	TCE_05722	TBI_04749	TPA_08122
HOG_16969	TPS_07387	TCM_08454	TCE_09562	TBI_04251	TPA_09142
HOG_17112	TPS_04502	TCM_02511	TCE_04699	TBI_09287	TPA_05974
HOG_18617	TPS_01777	TCM_01175	TCE_02091	TBI_03890	TPA_06615
HOG_16559	TPS_03906	TCM_00622	TCE_01586	TBI_05044	TPA_04427
HOG_18589	TPS_12812	TCM_08123	TCE_13349	TBI_11855	TPA_15245
HOG_20437	TPS_01856	TCM_06644	TCE_04283	TBI_02872	TPA_08064
HOG_20342	TPS_05048	TCM_05985	TCE_10984	TBI_08539	TPA_05397
HOG_10546	TPS_02819	TCM_04682	TCE_02664	TBI_05772	TPA_03492
HOG_20345	TPS_07228	TCM_04960	TCE_01190	TBI_00026	TPA_05531
HOG_20430	TPS_01916	TCM_01868	TCE_00933	TBI_00450	TPA_16198
HOG_18583	TPS_00557	TCM_10430	TCE_05855	TBI_03948	TPA_01855
HOG_18582	TPS_02976	TCM_03587	TCE_06719	TBI_02875	TPA_00494
HOG_19011	TPS_02804	TCM_06791	TCE_07250	TBI_07582	TPA_06129
HOG_1837	TPS_01105	TCM_05017	TCE_02756	TBI_10163	TPA_05827
HOG_23945	TPS_05600	TCM_06011	TCE_09812	TBI_09382	TPA_12471
HOG_20188	TPS_07415	TCM_04982	TCE_11184	TBI_11343	TPA_02637
HOG_8816	TPS_09455	TCM_03291	TCE_03092	TBI_04962	TPA_04549
HOG_14284	TPS_03682	TCM_05620	TCE_03893	TBI_10550	TPA_00883
HOG_18278	TPS_02376	TCM_05720	TCE_07349	TBI_08507	TPA_14193
HOG_18905	TPS_06043	TCM_07150	TCE_08265	TBI_04946	TPA_11070
HOG_18900	TPS_03781	TCM_03788	TCE_05498	TBI_07257	TPA_01633
HOG_18270	TPS_08582	TCM_08245	TCE_10773	TBI_06458	TPA_11167
HOG_18725	TPS_15551	TCM_05279	TCE_12717	TBI_05054	TPA_11584
HOG_11097	TPS_15257	TCM_09135	TCE_09410	TBI_05604	TPA_07140
HOG_18053	TPS_01307	TCM_03643	TCE_07625	TBI_03421	TPA_05758
HOG_18052	TPS_07745	TCM_07949	TCE_05435	TBI_08693	TPA_03972
HOG_18723	TPS_05590	TCM_09707	TCE_04743	TBI_01201	TPA_04109
HOG_18722	TPS_05087	TCM_02320	TCE_00582	TBI_01138	TPA_03778
HOG_8212	TPS_00766	TCM_01036	TCE_01044	TBI_01114	TPA_07259
HOG_18729	TPS_13595	TCM_04697	TCE_06382	TBI_04464	TPA_15490
HOG_576	TPS_03033	TCM_04053	TCE_08982	TBI_02935	TPA_15654
HOG_18295	TPS_00131	TCM_01216	TCE_04127	TBI_02092	TPA_04953
HOG_17803	TPS_08306	TCM_05812	TCE_05124	TBI_03052	TPA_04710
HOG_24211	TPS_02490	TCM_02643	TCE_05861	TBI_05532	TPA_03161
HOG_24216	TPS_04262	TCM_01943	TCE_04615	TBI_06897	TPA_00335
HOG_24217	TPS_09690	TCM_07490	TCE_11294	TBI_09405	TPA_11509
HOG_18293	TPS_01368	TCM_00287	TCE_00023	TBI_00086	TPA_16121
HOG_17809	TPS_06912	TCM_07897	TCE_08922	TBI_08286	TPA_03804
HOG_2806	TPS_15353	TCM_07627	TCE_11762	TBI_02340	TPA_03456
HOG_1420	TPS_07510	TCM_00670	TCE_04180	TBI_11927	TPA_09700
HOG_16349	TPS_07521	TCM_07841	TCE_00652	TBI_08169	TPA_07009
HOG_14739	TPS_09391	TCM_00859	TCE_02260	TBI_05364	TPA_09340
HOG_1425	TPS_05892	TCM_04100	TCE_06753	TBI_03839	TPA_08043
HOG_20239	TPS_05565	TCM_09305	TCE_02573	TBI_06592	TPA_04402
HOG_3364	TPS_10819	TCM_07606	TCE_06938	TBI_05588	TPA_09591
HOG_20231	TPS_03777	TCM_01655	TCE_00462	TBI_09423	TPA_00191
HOG_20232	TPS_03778	TCM_01656	TCE_00461	TBI_09422	TPA_07892
HOG_21220	TPS_11310	TCM_09333	TCE_10165	TBI_07288	TPA_04600
HOG_737	TPS_00356	TCM_01230	TCE_00969	TBI_01624	TPA_01383
HOG_23948	TPS_03038	TCM_01073	TCE_06488	TBI_07234	TPA_03002
HOG_4272	TPS_07404	TCM_14426	TCE_06727	TBI_14050	TPA_16306
HOG_1359	TPS_15334	TCM_14007	TCE_13751	TBI_07687	TPA_16146
HOG_468	TPS_15091	TCM_10035	TCE_10756	TBI_11414	TPA_10909
HOG_23526	TPS_04435	TCM_12543	TCE_02723	TBI_09383	TPA_05288
HOG_4278	TPS_06219	TCM_09785	TCE_01199	TBI_07306	TPA_00749
HOG_462	TPS_03135	TCM_08261	TCE_04442	TBI_12755	TPA_11684
HOG_18122	TPS_09526	TCM_13718	TCE_00786	TBI_05555	TPA_10062
HOG_18120	TPS_04932	TCM_06962	TCE_07820	TBI_07086	TPA_06379
HOG_18127	TPS_01001	TCM_12235	TCE_01031	TBI_02399	TPA_00436
HOG_19912	TPS_00440	TCM_04941	TCE_00704	TBI_00293	TPA_03356
HOG_9452	TPS_05580	TCM_11092	TCE_10793	TBI_12390	TPA_04656
HOG_14429	TPS_10927	TCM_06179	TCE_08429	TBI_06612	TPA_04767
HOG_1519	TPS_10952	TCM_13827	TCE_03439	TBI_13906	TPA_15324
HOG_935	TPS_06229	TCM_13517	TCE_11709	TBI_11181	TPA_08111
HOG_1513	TPS_05544	TCM_09046	TCE_05721	TBI_04748	TPA_00620
HOG_1512	TPS_02736	TCM_11626	TCE_02059	TBI_12964	TPA_08165
HOG_8360	TPS_08137	TCM_05945	TCE_05662	TBI_04123	TPA_16472
HOG_4225	TPS_08904	TCM_02488	TCE_04762	TBI_03630	TPA_16470
HOG_5528	TPS_02154	TCM_03281	TCE_04712	TBI_01478	TPA_09583
HOG_20841	TPS_11505	TCM_03764	TCE_09893	TBI_05305	TPA_06671
HOG_12544	TPS_14563	TCM_03575	TCE_01860	TBI_04152	TPA_11627
HOG_23187	TPS_00074	TCM_02880	TCE_02124	TBI_04351	TPA_14547
HOG_23638	TPS_14343	TCM_13542	TCE_13430	TBI_09141	TPA_05018
HOG_16310	TPS_06177	TCM_02947	TCE_05547	TBI_08206	TPA_09477
HOG_5889	TPS_04594	TCM_08168	TCE_04940	TBI_00780	TPA_02734
HOG_23636	TPS_01062	TCM_07817	TCE_03431	TBI_03395	TPA_07466
HOG_23630	TPS_09290	TCM_14067	TCE_07483	TBI_08987	TPA_15679
HOG_19772	TPS_04445	TCM_06594	TCE_08574	TBI_06667	TPA_13499
HOG_3180	TPS_08940	TCM_11443	TCE_11844	TBI_09739	TPA_07297
HOG_3183	TPS_05792	TCM_09110	TCE_00608	TBI_05626	TPA_00800
HOG_22320	TPS_01235	TCM_03354	TCE_07747	TBI_10325	TPA_11353
HOG_18133	TPS_00306	TCM_01609	TCE_00941	TBI_00164	TPA_00080
HOG_3188	TPS_08426	TCM_06758	TCE_05080	TBI_02897	TPA_02147
HOG_21084	TPS_04108	TCM_05326	TCE_05519	TBI_02056	TPA_15486
HOG_22103	TPS_02468	TCM_08606	TCE_05027	TBI_09558	TPA_00174
HOG_22104	TPS_03690	TCM_07940	TCE_04262	TBI_02086	TPA_03904
HOG_22457	TPS_06333	TCM_03573	TCE_01859	TBI_13871	TPA_02667
HOG_15772	TPS_02982	TCM_01320	TCE_05327	TBI_04201	TPA_06131
HOG_19729	TPS_09480	TCM_10736	TCE_01876	TBI_07927	TPA_07636
HOG_16510	TPS_08915	TCM_07964	TCE_12081	TBI_02763	TPA_11480
HOG_19724	TPS_15462	TCM_10469	TCE_13777	TBI_14026	TPA_16257
HOG_19776	TPS_08834	TCM_08065	TCE_06428	TBI_06813	TPA_01754
HOG_19091	TPS_08248	TCM_05206	TCE_01537	TBI_00394	TPA_04028
HOG_23989	TPS_02030	TCM_01173	TCE_01224	TBI_00776	TPA_00177
HOG_582	TPS_01990	TCM_01615	TCE_00030	TBI_00076	TPA_00170
HOG_22698	TPS_03772	TCM_05988	TCE_01325	TBI_08633	TPA_07204
HOG_22699	TPS_03015	TCM_06337	TCE_02032	TBI_06091	TPA_16502
HOG_23453	TPS_01827	TCM_05469	TCE_03078	TBI_04451	TPA_01102
HOG_20909	TPS_04806	TCM_00301	TCE_09411	TBI_08953	TPA_07144
HOG_23987	TPS_02756	TCM_07733	TCE_13854	TBI_06670	TPA_10670
HOG_21570	TPS_00391	TCM_01227	TCE_01103	TBI_00434	TPA_08392
HOG_16153	TPS_04097	TCM_00407	TCE_02536	TBI_07620	TPA_12723
HOG_21571	TPS_11740	TCM_09768	TCE_11742	TBI_13815	TPA_15210
HOG_19430	TPS_15392	TCM_04244	TCE_02495	TBI_00731	TPA_02222
HOG_22217	TPS_02529	TCM_10076	TCE_06188	TBI_12845	TPA_07238
HOG_19437	TPS_06740	TCM_07462	TCE_01004	TBI_08608	TPA_01234
HOG_19435	TPS_06994	TCM_09621	TCE_10458	TBI_11145	TPA_16065
HOG_22219	TPS_07779	TCM_05714	TCE_11156	TBI_11274	TPA_05550
HOG_359	TPS_02868	TCM_04014	TCE_06052	TBI_02059	TPA_11985
HOG_9888	TPS_04266	TCM_03653	TCE_04863	TBI_04214	TPA_02269
HOG_24044	TPS_05499	TCM_03937	TCE_02117	TBI_07671	TPA_16085
HOG_16330	TPS_01495	TCM_11904	TCE_01608	TBI_01322	TPA_00289
HOG_19548	TPS_01549	TCM_03530	TCE_05263	TBI_01589	TPA_00958
HOG_16601	TPS_02573	TCM_09243	TCE_00758	TBI_04523	TPA_07529
HOG_16883	TPS_08999	TCM_08685	TCE_09284	TBI_10951	TPA_06818
HOG_21001	TPS_06529	TCM_02554	TCE_01117	TBI_09252	TPA_05528
HOG_21004	TPS_15502	TCM_12961	TCE_13754	TBI_10969	TPA_16513
HOG_16880	TPS_06948	TCM_09787	TCE_07977	TBI_05381	TPA_05917
HOG_21006	TPS_00185	TCM_00997	TCE_01378	TBI_02067	TPA_00686
HOG_19545	TPS_05533	TCM_00935	TCE_07158	TBI_01422	TPA_03599
HOG_16333	TPS_00596	TCM_02325	TCE_02698	TBI_01568	TPA_02185
HOG_22075	TPS_04784	TCM_02430	TCE_01119	TBI_00328	TPA_07035
HOG_22076	TPS_12555	TCM_10507	TCE_12278	TBI_12354	TPA_06573
HOG_16335	TPS_04226	TCM_01764	TCE_02049	TBI_01037	TPA_00040
HOG_4705	TPS_08143	TCM_01588	TCE_09446	TBI_12579	TPA_04230
HOG_2320	TPS_08650	TCM_14189	TCE_02986	TBI_06123	TPA_08595
HOG_22588	TPS_00450	TCM_01004	TCE_01830	TBI_07861	TPA_01862
HOG_22589	TPS_00631	TCM_10427	TCE_00351	TBI_01018	TPA_16327
HOG_19857	TPS_04800	TCM_07816	TCE_06846	TBI_03073	TPA_12343
HOG_22583	TPS_05210	TCM_06999	TCE_06863	TBI_11300	TPA_05700
HOG_16338	TPS_06746	TCM_11197	TCE_00201	TBI_00482	TPA_01990
HOG_16282	TPS_09705	TCM_04387	TCE_04521	TBI_09546	TPA_03645
HOG_285	TPS_00309	TCM_03335	TCE_00938	TBI_00161	TPA_12401
HOG_16287	TPS_09950	TCM_02116	TCE_00471	TBI_06468	TPA_06026
HOG_16462	TPS_15378	TCM_07932	TCE_09397	TBI_09370	TPA_04501
HOG_16889	TPS_06779	TCM_05101	TCE_05380	TBI_01676	TPA_02452
HOG_16464	TPS_07762	TCM_05067	TCE_02334	TBI_03710	TPA_07477
HOG_16465	TPS_06954	TCM_09669	TCE_11130	TBI_11214	TPA_08969
HOG_16467	TPS_03258	TCM_02754	TCE_05273	TBI_00095	TPA_05000
HOG_17207	TPS_07058	TCM_00541	TCE_01402	TBI_10192	TPA_06317
HOG_1440	TPS_09688	TCM_09854	TCE_09791	TBI_04209	TPA_01044
HOG_18806	TPS_07760	TCM_11677	TCE_01476	TBI_03035	TPA_08117
HOG_16266	TPS_00156	TCM_03595	TCE_06537	TBI_04477	TPA_04250
HOG_19947	TPS_02667	TCM_03902	TCE_06318	TBI_04612	TPA_08279
HOG_16264	TPS_00992	TCM_05865	TCE_04350	TBI_09919	TPA_02457
HOG_16263	TPS_13768	TCM_13816	TCE_00691	TBI_00630	TPA_09210
HOG_17481	TPS_00403	TCM_00463	TCE_00500	TBI_01199	TPA_13215
HOG_17393	TPS_02795	TCM_01422	TCE_04124	TBI_01976	TPA_03609
HOG_268	TPS_02931	TCM_00679	TCE_01715	TBI_03329	TPA_00709
HOG_17397	TPS_07524	TCM_05526	TCE_07036	TBI_03375	TPA_02882
HOG_19949	TPS_10462	TCM_10871	TCE_09020	TBI_06907	TPA_08073
HOG_22733	TPS_12016	TCM_14241	TCE_13709	TBI_06683	TPA_09181
HOG_18802	TPS_02572	TCM_12828	TCE_00757	TBI_04522	TPA_01694
HOG_6017	TPS_06590	TCM_07577	TCE_02804	TBI_10304	TPA_07563
HOG_13553	TPS_03673	TCM_00735	TCE_00725	TBI_00795	TPA_02597
HOG_2492	TPS_10841	TCM_03835	TCE_05853	TBI_03579	TPA_01204
HOG_19894	TPS_11876	TCM_14538	TCE_04273	TBI_02617	TPA_16300
HOG_18967	TPS_09017	TCM_07187	TCE_09257	TBI_05530	TPA_02343
HOG_19897	TPS_06809	TCM_00675	TCE_01712	TBI_05453	TPA_00153
HOG_19891	TPS_15463	TCM_06141	TCE_00612	TBI_13972	TPA_16184
HOG_2258	TPS_14171	TCM_01889	TCE_07318	TBI_02650	TPA_06267
HOG_17247	TPS_03636	TCM_03590	TCE_00647	TBI_10456	TPA_00353
HOG_17246	TPS_02518	TCM_02395	TCE_01171	TBI_09051	TPA_02840
HOG_7892	TPS_11341	TCM_12454	TCE_05568	TBI_05406	TPA_06718
HOG_17242	TPS_06572	TCM_04409	TCE_05907	TBI_04694	TPA_01026
HOG_2477	TPS_07111	TCM_06817	TCE_12472	TBI_12942	TPA_04310
HOG_5158	TPS_04314	TCM_07332	TCE_11597	TBI_06519	TPA_10296
HOG_21352	TPS_07628	TCM_10147	TCE_00639	TBI_09669	TPA_09623
HOG_24181	TPS_02379	TCM_05973	TCE_04876	TBI_05999	TPA_12785
HOG_24187	TPS_03458	TCM_09101	TCE_06196	TBI_05083	TPA_16529
HOG_2471	TPS_07794	TCM_09162	TCE_03426	TBI_09264	TPA_07036
HOG_24185	TPS_04988	TCM_04474	TCE_04272	TBI_04924	TPA_07674
HOG_986	TPS_00862	TCM_08740	TCE_00982	TBI_04485	TPA_03976
HOG_5157	TPS_06873	TCM_08229	TCE_13025	TBI_08818	TPA_04569
